,index,city_name,lon,lat,date,temperature,feels_like,wind,city,name,url,score,description,gps
20,20,"Mont Saint-Michel, Terrasse de l'Abside, Le Mont-Saint-Michel, Avranches, Manche, Normandie, France métropolitaine, 50170, France",48.6359541,-1.511459954959514,2023-02-13 06:00:00,26.46,26.46,4.89,mont saint michel,Le Mouton Blanc,https://www.booking.com/hotel/fr/le-mouton-blanc-le-mont-saint-michel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=5d4058fa52460283&srepoch=1671626359&from=searchresults#hotelTmpl,7.0,"At the foot of the abbey, the Mouton Blanc Hotel, welcomes you in its historic 14th century location. Le Mouton Blanc provides comfortable rooms with a simple yet cosy decoration. ","48.63602298,-1.50989592"
21,21,"Mont Saint-Michel, Terrasse de l'Abside, Le Mont-Saint-Michel, Avranches, Manche, Normandie, France métropolitaine, 50170, France",48.6359541,-1.511459954959514,2023-02-13 06:00:00,26.46,26.46,4.89,mont saint michel,Mercure Mont Saint Michel,https://www.booking.com/hotel/fr/mont-saint-michel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5d4058fa52460283&srepoch=1671626359&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.2,"This Mercure is situated in parkland just 2 km from the abbey of Mont Saint Michel. It offers spacious en suite rooms, a restaurant and bar and plenty of free on-site parking. ","48.61424653,-1.51054502"
22,22,"Mont Saint-Michel, Terrasse de l'Abside, Le Mont-Saint-Michel, Avranches, Manche, Normandie, France métropolitaine, 50170, France",48.6359541,-1.511459954959514,2023-02-13 06:00:00,26.46,26.46,4.89,mont saint michel,Le Relais Saint Michel,https://www.booking.com/hotel/fr/le-relais-saint-michel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=5d4058fa52460283&srepoch=1671626359&from=searchresults#hotelTmpl,7.8,Le Relais Saint Michel is an hotel facing the bay of Mont Saint-Michel. ,"48.61758727,-1.51039615"
23,23,"Mont Saint-Michel, Terrasse de l'Abside, Le Mont-Saint-Michel, Avranches, Manche, Normandie, France métropolitaine, 50170, France",48.6359541,-1.511459954959514,2023-02-13 06:00:00,26.46,26.46,4.89,mont saint michel,La Mère Poulard,https://www.booking.com/hotel/fr/la-mere-poulard.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=5d4058fa52460283&srepoch=1671626359&from=searchresults#hotelTmpl,7.0,"Housed in a historical building, this hotel is ideally located in the heart of Mont Saint-Michel. The classic-style rooms overlook the bay, the abbey or the medieval city. ","48.63508532,-1.51053965"
24,24,"Mont Saint-Michel, Terrasse de l'Abside, Le Mont-Saint-Michel, Avranches, Manche, Normandie, France métropolitaine, 50170, France",48.6359541,-1.511459954959514,2023-02-13 06:00:00,26.46,26.46,4.89,mont saint michel,Hôtel Vert,https://www.booking.com/hotel/fr/vert.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5d4058fa52460283&srepoch=1671626359&from=searchresults#hotelTmpl,8.0,"Hotel Vert offers pastel-coloured rooms with a private bathroom, TV and free Wi-Fi access. It is located 2 km from the Mont Saint-Michel tidal island on the Normandy Coast. ","48.61470049,-1.50961697"
25,25,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Les Charmettes,https://www.booking.com/hotel/fr/les-charmettes.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,"Les Charmettes, on the seafront in the Brittany town of Saint-Malo, offers direct beach access and a guests can sample a drink at the beach bar. ","48.65902139,-1.99601144"
26,26,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,L'Etoile du Roy by Cocoonr,https://www.booking.com/hotel/fr/l-39-etoile-du-roy.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,8.1,"Situated in Saint Malo and only 300 metres from Sillon Beach, L'Etoile du Roy by Cocoonr features accommodation with sea views, free WiFi and free private parking. ","48.65146200,-2.01831500"
27,27,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Domaine de la Barbinais,https://www.booking.com/hotel/fr/domaine-de-la-barbinais.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,8.1,"Set in a 7000 m², landscaped park, Domaine de la Barbinais is a hotel located in the countryside of Saint Malo.  WiFi access is available throughout. ","48.64481252,-1.95936144"
28,28,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,L'Annexe,https://www.booking.com/hotel/fr/l-39-annexe-saint-malo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,8.9,"Providing city views, L'Annexe is located in the Intra Muros district of Saint Malo, 400 metres from Eventail Beach and 400 metres from Bon Secours Beach. ","48.64981163,-2.02448322"
29,29,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Grand Hôtel Des Thermes,https://www.booking.com/hotel/fr/desthermessaintmalo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,8.1,"Set on the beachfront, this Belle Époque-style hotel features a spa and an indoor swimming pool. It offers refined guest rooms, some with a balcony and sea views. ","48.65783788,-1.99934542"
30,30,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Domaine De La Bastille,https://www.booking.com/hotel/fr/domaine-de-la-bastille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,8.7,Managed by a private host,"48.66806358,-1.97044998"
31,31,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Ambassadeurs Logis Hotel,https://www.booking.com/hotel/fr/ambassadeurs.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.1,"Located on the seafront in Saint-Malo, the Ambassadeurs Logis Hotel is 1.5 km from the town centre and the TGV train station. ","48.65473054,-2.00773448"
32,32,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Escale Oceania Saint Malo,https://www.booking.com/hotel/fr/mascottesaintmalo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.0,"Escale Oceania Saint-Malo is located on the seafront, facing the Sillon Beach and a 14-minute walk from Saint-Malo Train Station. ","48.65428009,-2.00883776"
33,33,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,La Rotonde,https://www.booking.com/hotel/fr/la-rotonde-st-malo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,7.5,"This hotel is located in the seaside resort of Saint-Malo, 50 metres from the beach. Free Wi-Fi access and a TV are provided in the non-smoking guest rooms. ","48.66251330,-1.98893577"
34,34,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,"The Originals Boutique, Hôtel des Marins, Saint-Malo (Inter-Hotel)",https://www.booking.com/hotel/fr/dulouvresaintmalo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.2,"Located within the walled city at the heart of Saint-Malo, The Originals Boutique, Hôtel des Marins, Saint-Malo (Inter-Hotel)  offers modern rooms with a flat-screen TV and free WiFi. ","48.64880649,-2.02491224"
35,35,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Hôtel de la Cité,https://www.booking.com/hotel/fr/de-la-cite.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,7.5,"The Hôtel de la Cité is located in the heart of Saint-Malo, just 350 metres from Saint-Malo Marina. It offers free Wi-Fi internet access and rooms with sea views. ","48.65130149,-2.02511072"
36,36,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Le Pilo,https://www.booking.com/hotel/fr/le-pilori.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,9.7,"Set in Saint Malo, just 300 metres from Bon Secours Beach, Le Pilo offers beachfront accommodation with free WiFi. ","48.64899200,-2.02562580"
37,37,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Hotel Aubade,https://www.booking.com/hotel/fr/aubade.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,7.9,"The Aubade is a boutique hotel with free Wi-Fi in the centre of Saint-Malo, close to the Old Town and the beach and 1 km from Saint-Malo Marina and Saint-Malo Train Station. Free WiFi is available. ","48.65224772,-2.01142341"
38,38,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,La Cordee by Cocoonr,https://www.booking.com/hotel/fr/la-cordee-saint-malo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,9.0,"La Cordee by Cocoonr in Saint Malo features accommodation with free WiFi, 200 metres from Bon Secours Beach, 300 metres from Mole Beach and 700 metres from Eventail Beach. ","48.64795607,-2.02716374"
39,39,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Oceania Saint Malo,https://www.booking.com/hotel/fr/oceaniasaintmalo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,8.4,"The Oceania Saint Malo hotel faces the sea and is located on Chaussée du Sillon, opposite Sillon Beach and 450 metres from Saint-Malo Marina. ","48.65175689,-2.01843202"
40,40,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,ibis Styles Saint Malo Port,https://www.booking.com/hotel/fr/ibis-styles-saint-malo-port.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.7,"Offering a snack bar and free WiFi, ibis Styles Saint Malo Port is located in Saint Malo, less than a 10-minute walk from the sandy beaches and 1 km from Saint-Malo Train Station. ","48.63962614,-2.01236531"
41,41,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Hôtel Le Nautilus,https://www.booking.com/hotel/fr/le-nautilus.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.1,"Hôtel Le Nautilus is set in a renovated 17th-century building and is located in the walled city of Saint-Malo. This hotel offers a bar, luggage storage and a shared lounge. ","48.65072706,-2.02494547"
42,42,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,La Maison des Armateurs,https://www.booking.com/hotel/fr/la-maison-des-armateurs.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,8.5,"Set in the historical centre of Saint-Malo, this 4-star hotel is just a 5-minute walk from the cathedral and 120 metres from Saint-Malo Marina. ","48.64920520,-2.02463329"
43,43,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Le Hauban by Cocoonr,https://www.booking.com/hotel/fr/le-hauban-saint-malo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,8.8,"Le Hauban by Cocoonr is situated in the Intra Muros district of Saint Malo, 400 metres from Bon Secours Beach, 400 metres from Mole Beach and 700 metres from Eventail Beach. ","48.64767450,-2.02519510"
44,44,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Hôtel Ar Iniz,https://www.booking.com/hotel/fr/ar-iniz.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,8.5,"Providing a direct access to the Sillon Beach, Hôtel Ar Iniz offers a regional restaurant, a bar and a terrace with a view of the sea. The modern-style hotel is situated 1.5 km from the city centre. ","48.66167888,-1.99165016"
45,45,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Hôtel de France et Chateaubriand,https://www.booking.com/hotel/fr/de-france-et-chateaubriand.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from=searchresults#hotelTmpl,7.7,"The Hotel de France and Chateaubriand is located in the heart of the historic city of Saint Malo, 210 metres from Saint-Malo Marina. It offers breathtaking views over the sea and le sillon. ","48.65119340,-2.02379644"
46,46,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France",48.6359541,-2.0260409,2023-02-13 06:00:00,26.36,26.36,5.1,st malo,Hôtel Cartier,https://www.booking.com/hotel/fr/cartier.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQuIAgGoAgO4AvT8i50GwAIB0gIkZTU4MzUzNzEtOTg5YS00YjMxLWFmMzMtODI3OTdhMWJlYjhh2AIG4AIB&sid=1449f56c2ce827c6db3a5c751b61e5c2&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=2e3358fa95600222&srepoch=1671626359&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.4,"Situated within the fortified walls of Saint-Malo, the Hotel Cartier is just 280 metres from Saint-Malo Marina and 500 metres from the beach and the English channel. ","48.65001325,-2.02483177"
